split,idx,symptoms,herbs,top_eight,top_zangfu,active_eight,active_zangfu
train,6715,胎动不安,桑、白术、桑寄生、甘草、干姜、当归、阿胶、茯苓、龙骨,虚,肾,4,4
train,6716,瘰疬,水蛭、甘草、大黄、斑蝥、麝香,实,肝,4,4
train,6717,健忘、腰重、小便频数,茯苓,虚,肾,3,3
train,6718,麻疹,知母、防风、人参、升麻、石膏,热,肺,5,4
train,6719,遗尿,桑、当归、白芍、人参、鹿茸、龙骨,虚,肾,3,3
train,6720,咽干、口渴,玄参、甘草、桔梗、凤凰衣、浙贝母、茯苓、麦冬、诃子,阴,肺,3,4
train,6721,吐血,白术、甘草、当归、阿胶、芍药、白芍、黄芩、附子,热,肝,4,4
train,6722,转筋,竹沥、防风、甘草、杏仁、细辛、干姜、升麻、黄芩、秦艽、茯苓、附子、防己、葛根、杏、麻黄,里,肝,5,5
train,6723,头痛,川芎、防风、甘草、黄连、羌活、柴胡,表,肝,4,4
train,6724,痱子,滑石粉、黄柏、滑石、薄荷、冰片,热,肺,3,4
train,6725,腹痛,生姜、甘草、干姜、半夏,里,胃,4,3
train,6726,腹泻,陈皮、茵陈、藿香、淡豆豉、苍术、半夏、佩兰、荷叶、木香、青蒿,里,脾,3,4
train,6727,四肢麻木、背痛,知母、甘草、山茱萸、天花粉、人参、黄芪、山药、地骨皮、茯苓、玉米须、生地黄、麦冬、石膏,阴,肾,4,5
train,6728,呕吐、疳积、慢惊,麦芽、甘草、神曲、山楂、人参、芡实、山药、茯苓、莲子、使君子、薏苡仁,虚,脾,4,3
train,6729,臂痛,徐长卿、桑、生姜、肉桂、桑枝、樟脑、丁香、草乌、冰片,寒,肝,4,5
train,6730,自汗,葱白、芍药、白芍,虚,肺,3,3
train,6731,气喘,杏仁、槟榔、杏,实,肺,3,3
train,6732,呕吐,白术、生姜、甘草、陈皮、大枣、人参、茯苓、炙甘草、半夏、枳壳,虚,脾,4,4
train,6733,消瘦、头晕,陈皮、女贞、沙参、当归、北沙参、女贞子、小麦、何首乌、浮小麦、麦冬、五味子,虚,肝,4,4
train,6734,胁痛、咽干、心烦、耳聋、潮热、口苦,甘草、黄连、芍药、人参、升麻、黄芩、半夏、柴胡,里,肝,4,4
train,6735,小便不通,琥珀,实,膀胱,2,2
train,6736,盗汗,川芎、牡蛎、藁本、白芷、麻黄、麻黄根,虚,肝,4,4
train,6737,面色青、上吐下泻,川芎、防风、细辛、干姜、豆蔻、肉豆蔻、木瓜、吴茱萸、羌活、草豆蔻、独活,寒,脾,4,4
train,6738,难产,川芎、细辛、甘松,里,肝,4,4
train,6739,呕吐、咳嗽,前胡、麦芽、防风、甘草、神曲、杏仁、陈皮、黄连、细辛、珍珠、天麻、桔梗、苦杏仁、藿香、琥珀、僵蚕、茯苓、苍术、钩藤、薄荷、冰片、厚朴、大腹皮、朱砂、半夏、羌活、广藿香、杏、柴胡、木香、桂枝,里,脾,5,5
train,6740,恶寒、口渴、头痛,荆芥、甘草、赤芍、芍药、升麻、黄芩、苍术、薄荷、葛根、荷叶,表,肺,4,5
train,6741,口臭、寒热往来,青黛、芦荟、麝香、朱砂,热,肝,4,4
train,6742,胁痛,桑、桑寄生、肉桂、甘草、当归、芍药、牛膝、熟地黄、鳖甲、白芍、人参、茯苓、麦门冬,虚,肝,4,4
train,6743,呕吐、反胃,陈皮、天南星、枳实、桔梗、茯苓、沉香、半夏、木香,里,胃,3,4
train,6744,咳嗽,杏仁、天南星、皂荚、半夏、杏,里,肺,4,3
train,6745,睑弦赤烂,荆芥、白术、甘草、茯苓,表,脾,4,3
train,6746,呕吐,白术、陈皮、豆蔻、紫檀、石菖蒲、白豆蔻、苍术、吴茱萸、木香,寒,脾,4,4
train,6747,腰痛,青皮、芍药、白芍、钩藤、乌药、柴胡、独活、香附,里,肝,4,5
train,6748,吐血、咳嗽,桑,热,肺,3,2
train,6749,鼻肿、吐血、咳嗽,荆芥、桑、甘草、芍药、桔梗、连翘、黄芩、薄荷、桑白皮、麦门冬,里,肺,5,5
train,6750,绝汗,牡蛎、人参、附子,虚,肾,5,4
train,6751,壮热、鼻干、口噤,乳香、五灵脂、当归、天麻、没药、乌头、附子、地龙、麝香、木鳖子,里,肝,3,4
train,6752,寒战,韭菜,寒,肾,3,3
train,6753,咳嗽,黄连、天门冬、桔梗、人参、茯苓、胡黄连,虚,肺,4,4
train,6754,肥胖、恶心、呕吐、白带、不寐,川芎、生姜、甘草、陈皮、青皮、枳实、鳖甲、茯苓、半夏,里,脾,4,4
train,6755,四肢抽搐、急惊,雄黄、黄连、赤芍、大黄、天麻、全蝎、水牛角、琥珀、僵蚕、胆南星、金礞石、冰片、朱砂、牛黄,热,肝,3,5
train,6756,气喘、潮热,防风、肉桂、甘草、细辛、赤芍、桔梗、白芷、羌活,表,肺,5,4
train,6757,腰痛,防风、细辛、干姜、丹参,寒,肾,4,3
train,6758,心烦、五心烦热,川芎、白术、延胡索、陈皮、当归、白芍、茯苓、砂仁、木香、香附,虚,心,4,4
train,6759,鼻干,黄柏、地龙、地胆草,热,肺,3,4
train,6760,咳嗽,白矾、甘草、耳草、钟乳石、款冬花,寒,肺,4,3
train,6761,麻疹,甘草、细辛、干姜、栀子、白芍、黄芩、半夏、麻黄、桂枝,热,肺,5,5
train,6762,腹痛,白术、甘草、干姜、人参、茯苓、附子、诃子,里,脾,4,3
train,6763,浮肿、赤白带、白带、腹痛、头晕,鹿角霜、川芎、白术、延胡索、肉桂、甘草、当归、阿胶、熟地黄、鹿角、白芍、续断、黄芪、黄芩、丹参、益母草、山药、茯苓、党参、砂仁、木香、香附,虚,脾,5,7
train,6764,腹痛,艾叶、黄柏、赤石脂、龙骨,寒,脾,4,4
train,6765,头痛,川芎、甘草、细辛,寒,肝,5,4
train,6766,咳嗽,白术、高良姜、甘草、干姜、荜茇、款冬花、紫菀、胡椒、人参,里,肺,4,3
train,6767,漏睛,知母、防风、大黄、远志、人参、地骨皮、茯苓,虚,肝,4,4
train,6768,无汗,栀子、麻黄、桂枝,表,肺,3,4
train,6769,便血,菟丝子、杏仁、牛膝、杏,虚,肾,3,4
train,6770,潮热、寒热往来,赭石、莪术、肉桂、青皮、大黄、巴豆、巴豆霜、木香,里,肝,4,4
train,6771,鼻塞、无汗、恶风、头痛,前胡、川芎、防风、甘草、细辛、天麻、桔梗、人参、茯苓、柴胡、枳壳,表,肺,4,5
train,6772,吞酸、口苦、腹痛,姜黄、益智、神曲、陈皮、三棱、茴香、附子、香附,寒,肝,4,5
train,6773,舌肿,川芎、甘草、桔梗、薄荷、荷叶,热,肺,3,4
train,6774,目昏,荆芥、川芎、防风、甘草、当归、白芷、羚羊角、羌活、石膏,热,肝,5,4
train,6775,鼻塞、头痛,白术、黄芩,里,脾,4,4
train,6776,半身不遂,红花、乳香、当归、天麻、没药、何首乌、秦艽、羌活、橘红、枳壳、独活、香附,里,肝,7,6
train,6777,心烦、潮热,桃、知母、桔梗、鳖甲、秦艽、桃仁、半夏、羌活、柴胡、木香、五味子,热,肝,4,5
train,6778,痫,大黄、人参、钩藤、麝香、朱砂、犀角、牛黄,里,心,3,3
train,6779,腹冷,白术、甘草、干姜、当归、人参、厚朴,里,脾,4,3
train,6780,腰痛,自然铜、红花、桃、蜈蚣、莪术、肉桂、白附子、杏仁、乳香、黄柏、儿茶、枳实、当归、大黄、血竭、没药、全蝎、苦杏仁、三棱、川乌、草乌、黄芩、穿山甲、巴豆、附子、甘遂、麝香、冰片、蒲公英、桃仁、五倍子、杏、苦地丁,里,肾,4,5
train,6781,壮热、鼻干、口噤,雄黄、白矾、牛胆、天南星、天竺黄、牛黄,里,心,4,3
train,6782,腹痛,麦芽、龙胆、薄荷,里,肝,3,3
train,6783,浮肿,海金沙、陈皮、沉香、厚朴、杏,里,脾,3,5
train,6784,气喘、角弓反张、神昏、壮热、痫,雄黄、琥珀、钩藤、地龙、薄荷、麝香、冰片、朱砂、犀角,热,心,4,4
train,6785,四肢麻木,红花、蒺藜、防风、三七、甘草、乳香、当归、牛膝、木瓜、没药、杜仲、鹿角、浙贝母、川贝母、藜、虎骨、鹿角胶、地枫皮、羌活、麻黄、桂枝、千年健、独活,里,肝,4,6
train,6786,血灌瞳神,防风、细辛、当归、龙胆,热,肝,4,3
train,6787,呕吐,麦芽、神曲、豆蔻、肉豆蔻、丁香、人参、附子、沉香、砂仁、橘红,里,脾,4,4
train,6788,慢惊,荆芥、防风、甘草、杏仁、茯苓、杏、麻黄,里,脾,4,4
train,6789,咽干,玉竹、梨、沙参、石斛、羚羊角、麦冬,阴,肺,3,4
train,6790,慢惊,雄黄、珍珠、琥珀、天竺黄、胆南星、钩藤、麝香、朱砂、牛黄,里,肝,4,4
train,6791,食欲不振,甘草、茵陈、板蓝根,里,肝,4,4
train,6792,短气、哮鸣,红花、桃、杏仁、人参、蛤蚧、川贝母、桃仁、杏,虚,肺,4,3
train,6793,漏下,甘草、黄连、槐角、当归、芍药、乌梅、白芍、黄芩、茯苓、枳壳,热,肝,4,5
train,6794,舌肿、鼻衄、咳嗽,当归、大黄、芍药、连翘、金银花,热,肺,4,4
train,6795,咳嗽,杏仁、青黛、瓜蒌、马兜铃、杏、香附、诃子,里,肺,4,3
train,6796,不孕,人参、芡实、生地黄,虚,肾,3,3
train,6797,臁疮,蒲黄、雄黄、寒水石、蟾酥、乳香、赤石脂、血竭、没药、白芷、轻粉、龙骨、乌药、朱砂、硼砂、花蕊石,热,肝,4,5
train,6798,积滞,鸡内金、麦芽、神曲、山楂、槟榔、白扁豆、山药、砂仁、枳壳,里,脾,4,4
train,6799,心烦、五心烦热,知母、甘草、白芍、人参、茯苓、柴胡、麦冬,阴,心,4,4
train,6800,疳积、积滞,天南星、滑石、巴豆、半夏,里,脾,4,4
train,6801,丹毒,羚羊角,热,肝,4,3
train,6802,腹痛,白术、甘草、人参、白扁豆、山药、茯苓,虚,脾,3,3
train,6803,胁痛,水飞蓟,热,肝,3,2
train,6804,腹痛,甘草、陈皮、青皮、槟榔、苍术、厚朴、砂仁、木香、枳壳、香附,里,脾,3,6
train,6805,烦躁,甘草、栀子、人参、地骨皮、柴胡,热,心,4,4
train,6806,胎漏,知母、白果、甘草、炙甘草、砂仁,虚,肾,4,4
train,6807,身重、头重、小便黄赤,麦芽、防风、益智、神曲、陈皮、升麻、猪苓、茯苓、半夏、羌活、泽泻,里,脾,3,5
train,6808,壮热、头痛,玄参、白茅根、甘草、升麻、地骨皮、葛根、犀角、柴胡、麦门冬、石膏,热,胃,5,4
train,6809,呃逆,白术、肉桂、黄连、白芍、人参、附子、吴茱萸、诃子,里,脾,4,4
train,6810,气喘、舌苔白、壮热,蝉蜕、甘草、陈皮、桔梗、滑石、泽兰、僵蚕、龙胆、黄芩,里,肺,4,5
train,6811,鼻塞,防风、栀子、升麻、木通、麻黄、石膏,实,肺,4,4
train,6812,寒热往来,知母、甘草、当归、大黄、鳖甲、槟榔、柴胡、木香,里,肝,6,4
train,6813,腰痛,桑、桑寄生、防风、甘草、细辛、当归、芍药、牛膝、杜仲、白芍、人参、羚羊角、秦艽、茯苓、附子、独活,里,肾,5,4
train,6814,壮热,生姜,热,肺,3,4
train,6815,腰痛,桃、五指毛桃、当归、穿破石、两面针,里,肾,6,3
train,6816,头痛,白术、陈皮、青皮、人参、苍术、厚朴、砂仁、半夏,虚,脾,4,4
train,6817,小便不利、心烦,菟丝子、熟地黄、鹿茸、附子、沉香,里,肾,4,3
train,6818,多唾,前胡、白术、桔梗、槟榔、紫菀、人参、茯苓、附子、半夏,虚,脾,4,3
train,6819,浮肿、心烦,杏仁、大腹皮、杏,里,肺,3,3
train,6820,腰痛,百草霜,寒,肾,3,3
train,6821,恶心、腹痛,甘草、陈皮、豆蔻、藿香、白豆蔻、苍术、厚朴、砂仁、檀香,寒,脾,4,4
train,6822,头痛,荆芥、蛇蜕、木贼、薄荷、荷叶,表,肝,3,3
train,6823,咳嗽,甘草、天南星、阿胶、人参、茯苓,虚,肺,4,3
train,6824,崩中,牡蛎、甘草、干姜、当归、杜仲、远志、石斛、人参、乌头、紫石英、龙骨、禹余粮、泽泻、五味子,虚,肾,6,4
train,6825,浮肿,前胡、桑、旋覆花、槟榔、人参、茯苓、郁李、木香、郁李仁,里,脾,4,4
train,6826,腹痛,川芎、甘草、陈皮、青皮、干姜、当归、白芍、人参、茯苓、苍术、薄荷、厚朴、半夏、羌活、柴胡、枳壳、独活,里,脾,4,5
train,6827,浮肿,防风、甘草、细辛、泽漆、赤芍、芍药、牛膝、乌头、丹参、茯苓、防己、麻黄、独活、石膏,里,脾,6,6
train,6828,吐血、咳嗽,生姜、梨、桔梗、萝卜、款冬花、紫菀,热,肺,4,3
train,6829,腰痛,白矾、阳起石、硼砂,寒,肾,4,2
train,6830,痫,生姜、甘草、陈皮、草果,里,脾,3,3
train,6831,腹痛,陈皮、黄连、青皮、豆蔻、赤芍、肉豆蔻、芍药、槟榔、芜荑、人参、龙胆、夜明砂、使君子、胡黄连,里,肝,4,5
train,6832,瘰疬,青木香、桑、桑寄生、甘草、乳香、大黄、射干、连翘、丁香、升麻、木通、沉香、麝香、羌活、木香、独活,热,肝,4,5
train,6833,半身不遂,巴戟天、人参、附子、半夏,虚,肾,4,4
train,6834,慢惊,全蝎、麝香,里,肝,3,3
train,6835,咳嗽,甘草、杏仁、干姜、桔梗、人参、半夏、杏,里,肺,4,3
train,6836,发狂,川芎、麦芽、甘草、陈皮、当归、白芍、茯苓,阳,肝,4,3
train,6837,头痛,青黛、人参、柴胡,热,肝,4,3
train,6838,臁疮,乳香、血竭、没药、轻粉、阿魏、龙骨、麝香、冰片,实,脾,3,4
train,6839,浮肿,雄黄、干姜、巴豆、朱砂,寒,脾,4,4
train,6840,腹满,桑、桔梗、槟榔、百合、茯苓、木通、枳壳,里,脾,4,5
train,6841,小便不通,玄参、赤芍、芍药、龙齿、栀子、木通、麦门冬,里,心,4,5
train,6842,手足厥冷,甘草、细辛、干姜、当归、芍药、吴茱萸,寒,肝,4,5
train,6843,盗汗、消瘦,牡蛎、人参、茯苓、龙骨、麻黄、麻黄根,虚,心,3,4
train,6844,呕吐,白术、生姜、大黄、厚朴、大腹皮、木香,里,胃,4,4
train,6845,心烦、腹痛,防风、赤芍、芍药、桔梗、羚羊角、茯苓、五味子,热,心,4,4
train,6846,腹满、发黄、舌干、少气、多梦,生姜、甘草、当归、芍药、大枣、人参、附子、半夏,里,脾,4,5
train,6847,半身不遂,荆芥、川芎、雄黄、防风、白附子、干姜、藿香、川乌、草乌、僵蚕、何首乌、附子、苍术、麻黄,阳,肝,4,5
train,6848,项强,防风、甘草、黄芩、半夏、羌活、柴胡,表,肝,3,4
train,6849,发黄,桃、栀子,热,肝,2,3
train,6850,自汗,白芷、朱砂,虚,心,3,3
train,6851,痫、口噤,川芎、防风、甘草、当归、人参、茯苓、防己、葛根、泽泻、独活,虚,肝,5,5
train,6852,赤白带、白带,寒水石、阳起石,里,肾,4,2
train,6853,言语错乱,雄黄、蛇蜕、龙骨、麝香、朱砂、牛黄,热,心,4,3
train,6854,腹冷,干姜,寒,脾,3,2
train,6855,瘰疬,雄黄、硫黄、麝香、朱砂、磁石、牛黄,热,心,4,5
train,6856,皮肤瘙痒,防风、白鲜皮、甘草、杏仁、细辛、大黄、槟榔、僵蚕、天竺黄、羚羊角、麝香、羌活、杏、犀角、麦门冬、牛黄,实,心,6,5
train,6857,壮热、头重,甘草、芦根、芍药、藿香、白芷、人参、茯苓、柴胡、麦门冬,里,肺,5,6
train,6858,身痛,生姜、白附子、僵蚕、苦参、附子、薄荷,寒,肝,4,5
train,6859,腰痛、食欲不振,川芎、白术、甘草、当归、阿胶、牛膝、白芍、琥珀、人参、黄芩、益母草、茯苓、沉香、乌药、砂仁、橘红、木香、香附,虚,肾,4,5
train,6860,干呕、口苦,郁金、黄连、黄芩,热,肝,3,3
train,6861,心悸、胸闷,蒲黄、甘草、杏仁、陈皮、旋覆花、五灵脂、山楂、法半夏、远志、茜草、琥珀、丹参、薤白、茯苓、地龙、半夏、杏,里,心,4,5
train,6862,腹痛,红花、川芎、陈皮、苍术、厚朴、半夏、香附,里,肝,3,4
train,6863,目昏,桑、桑寄生、菟丝子、山茱萸、牛膝、巴戟天、杜仲、人参、续断、肉苁蓉、独活,虚,肾,4,4
train,6864,胁痛,防风、羌活,表,肝,2,3
train,6865,壮热、痫、呕吐,蛇蜕、大黄、栀子、人参、黄芩、茯苓、钩藤、犀角、牛黄,热,心,5,5
train,6866,鼻衄,大蓟,热,心,3,4
train,6867,抱轮红,石决明、川芎、防风、蝉蜕、蛇蜕、甘草、赤芍、当归、芍药、茯苓、苍术、炙甘草、羌活,里,肝,5,3
train,6868,寒热往来,常山,表,肝,4,3
train,6869,产后血崩,白术、当归、阿胶、白芍、柏子仁、人参、山药,虚,脾,3,4
train,6870,赤白带、白带,龙骨,虚,肾,3,3
train,6871,目昏、流泪,菊花、川芎、防风、蝉蜕、黄连、当归、大黄、地肤子、滑石、白芷、黄芩、羚羊角、羌活、犀角、牛黄,热,肝,5,4
train,6872,赤白带、呕吐、崩漏、白带、自汗,乳香、阳起石、附子、麝香、檀香,寒,肾,4,4
train,6873,咳嗽,人参、木香,虚,肺,3,3
train,6874,咳嗽,槟榔、青蒿,热,肺,4,3
train,6875,呕吐,麦芽、神曲、干姜、山楂、藿香、茯苓、苍术、厚朴、半夏、香附,寒,脾,4,4
train,6876,盗汗,白术、陈皮、沙参、当归、白芍、茯苓,虚,脾,3,4
train,6877,瘰疬,白矾、黄柏、白蔹,热,肝,3,4
train,6878,咳嗽,甘草、沙参、芍药、白芍、百合、茯苓、麦冬,虚,肺,4,3
train,6879,丹毒,雄黄、白矾、蟾酥、血竭、轻粉、朱砂、胆矾,热,心,3,4
train,6880,四肢疼痛,松节,寒,肝,3,3
train,6881,小便不利,茯苓、泽泻,里,膀胱,2,2
train,6882,阴疮,甘草、干姜、茯苓、吴茱萸,寒,肝,3,4
train,6883,神昏、心烦、五心烦热,甘草、赤芍、当归、大黄、芍药、桔梗、人参、黄芩、半夏、柴胡、五味子,热,心,4,5
train,6884,腰膝无力,防风、藁本、白芷、升麻、苍术、羌活、葛根、独活,表,膀胱,5,4
train,6885,恶心、烦躁,甘草、茯苓、半夏,里,脾,4,4
train,6886,腰痛,延胡索、败酱、当归,实,肝,3,3
train,6887,痫、头痛,玄参、甘草、青黛、龙齿、升麻、龙胆、羚羊角、地骨皮、茯苓、麝香、犀角、竹茹、麦门冬、枳壳、牛黄,热,肝,4,5
train,6888,腹痛,神曲、陈皮、山楂、半夏、柴胡、木香、枳壳,里,脾,4,5
train,6889,吐血、咳嗽,黄连、柴胡、胡黄连,热,肝,3,4
train,6890,神昏、呵欠、心下痞、口苦,防风、甘草、豆蔻、当归、黄芩、苍术、炙甘草、羌活、草豆蔻、柴胡、麻黄、五味子,里,肝,4,6
train,6891,口臭,甘草、黄连、当归、藿香、升麻、砂仁、生地黄、木香,热,胃,6,5
train,6892,腹冷,葱白、白术、小茴香、枸杞子、菟丝子、甘草、川楝子、陈皮、牛膝、远志、人参、茴香、山药、茯苓、苍术、木香、五味子,寒,脾,4,7
